DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,56,SURVIVED,none
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,57,KILLED,com.example.haunted.integration.TestGameIntegration.[engine:junit-jupiter]/[class:com.example.haunted.integration.TestGameIntegration]/[method:fullHappyPathWinsGame()]
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,59,SURVIVED,none
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,60,SURVIVED,none
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,61,KILLED,com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[method:finalChamberIsLockedAndRequiresVaultKey()]
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,63,KILLED,com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[method:bidirectionalExitsAreConsistent()]
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,65,KILLED,com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[method:examArchiveIsLockedAndRequiresArchiveKey()]
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,66,KILLED,com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[method:finalChamberIsLockedAndRequiresVaultKey()]
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,68,KILLED,com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[method:brokenElevatorHasElectricTrap()]
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,70,KILLED,"com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[test-template:itemsArePlacedInCorrectRooms(java.lang.String, java.lang.String)]/[test-template-invocation:#1]"
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,71,KILLED,"com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[test-template:itemsArePlacedInCorrectRooms(java.lang.String, java.lang.String)]/[test-template-invocation:#2]"
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,72,KILLED,"com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[test-template:itemsArePlacedInCorrectRooms(java.lang.String, java.lang.String)]/[test-template-invocation:#3]"
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,73,KILLED,"com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[test-template:itemsArePlacedInCorrectRooms(java.lang.String, java.lang.String)]/[test-template-invocation:#4]"
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,74,KILLED,"com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[test-template:itemsArePlacedInCorrectRooms(java.lang.String, java.lang.String)]/[test-template-invocation:#5]"
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,75,KILLED,"com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[test-template:itemsArePlacedInCorrectRooms(java.lang.String, java.lang.String)]/[test-template-invocation:#6]"
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,77,KILLED,"com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[test-template:monstersArePlacedInCorrectRooms(java.lang.String, java.lang.String, int)]/[test-template-invocation:#1]"
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,79,KILLED,"com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[test-template:monstersArePlacedInCorrectRooms(java.lang.String, java.lang.String, int)]/[test-template-invocation:#2]"
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,81,KILLED,"com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[test-template:monstersArePlacedInCorrectRooms(java.lang.String, java.lang.String, int)]/[test-template-invocation:#3]"
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,82,KILLED,"com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[test-template:monstersArePlacedInCorrectRooms(java.lang.String, java.lang.String, int)]/[test-template-invocation:#4]"
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,84,KILLED,"com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[test-template:monstersArePlacedInCorrectRooms(java.lang.String, java.lang.String, int)]/[test-template-invocation:#5]"
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,87,KILLED,com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[method:gameEngineIsNotNull()]
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,createGame,99,KILLED,com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[method:questStartsNotCompleted()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,findItem,66,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:findItemAndRemoveItemAreCaseInsensitive()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,findMonster,78,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:findMonsterIsCaseInsensitive()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getDescription,40,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:basicGettersReturnConstructorValues()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getExit,48,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:connectStoresExitAndGetExitRetrieves()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getExits,52,KILLED,com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[method:finalChamberIsLockedAndRequiresVaultKey()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getId,32,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:basicGettersReturnConstructorValues()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getItems,70,KILLED,com.example.haunted.integration.TestGameIntegration.[engine:junit-jupiter]/[class:com.example.haunted.integration.TestGameIntegration]/[method:combatDropsLootIntoRoomAndReturnsIt()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getMonsters,82,SURVIVED,none
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getName,36,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:basicGettersReturnConstructorValues()]
